"day","statename","PriceD","VolumeD","PriceR","VolumeR","state"
"2011-01-25","North Dakota",0,0,0,0,"ND"
"2011-01-25","Ohio",0,0,0,0,"OH"
"2011-01-25","Oklahoma",0,0,0,0,"OK"
"2011-01-25","Oregon",0,0,0,0,"OR"
"2011-01-25","Pennsylvania",0,0,0,0,"PA"
"2011-01-25","Rhode Island",0,0,0,0,"RI"
"2011-01-25","South Carolina",0,0,0,0,"SC"
"2011-01-25","South Dakota",0,0,0,0,"SD"
"2011-01-25","Tennessee",0,0,0,0,"TN"
"2011-01-25","Texas",0,0,0,0,"TX"
"2011-01-25","Utah",0,0,0,0,"UT"
"2011-01-25","Vermont",0,0,0,0,"VT"
"2011-01-25","Virginia",0,0,0,0,"VA"
"2011-01-25","Washington",0,0,0,0,"WA"
"2011-01-25","West Virginia",0,0,0,0,"WV"
"2011-01-25","Wisconsin",0,0,0,0,"WI"
"2011-01-25","Wyoming",0,0,0,0,"WY"
"2011-01-26","Alabama",0,0,0,0,"AL"
"2011-01-26","Alaska",0,0,0,0,"AK"
"2011-01-26","Arizona",0,0,0,0,"AZ"
"2011-01-26","Arkansas",0,0,0,0,"AR"
"2011-01-26","California",0,0,0,0,"CA"
"2011-01-26","Colorado",0,0,0,0,"CO"
"2011-01-26","Connecticut",0,0,0,0,"CT"
"2011-01-26","Delaware",0,0,0,0,"DE"
"2011-01-26","Florida",0,0,0,0,"FL"
"2011-01-26","Georgia",0,0,0,0,"GA"
"2011-01-26","Hawaii",0,0,0,0,"HI"
"2011-01-26","Idaho",0,0,0,0,"ID"
"2011-01-26","Illinois",0,0,0,0,"IL"
"2011-01-26","Indiana",0,0,0,0,"IN"
"2011-01-26","Iowa",0,0,0,0,"IA"
"2011-01-26","Kansas",0,0,0,0,"KS"
"2011-01-26","Kentucky",0,0,0,0,"KY"
"2011-01-26","Louisiana",0,0,0,0,"LA"
"2011-01-26","Maine",0,0,0,0,"ME"
"2011-01-26","Maryland",0,0,0,0,"MD"
"2011-01-26","Massachusetts",0,0,0,0,"MA"
"2011-01-26","Michigan",0,0,0,0,"MI"
"2011-01-26","Minnesota",0,0,0,0,"MN"
"2011-01-26","Mississippi",0,0,0,0,"MS"
"2011-01-26","Missouri",0,0,0,0,"MO"
"2011-01-26","Montana",0,0,0,0,"MT"
"2011-01-26","Nebraska",0,0,0,0,"NE"
"2011-01-26","Nevada",0,0,0,0,"NV"
"2011-01-26","New Hampshire",0,0,0,0,"NH"
"2011-01-26","New Jersey",0,0,0,0,"NJ"
"2011-01-26","New Mexico",0,0,0,0,"NM"
"2011-01-26","New York",0,0,0,0,"NY"
"2011-01-26","North Dakota",0,0,0,0,"ND"
"2011-01-26","Ohio",0,0,0,0,"OH"
"2011-01-26","Oklahoma",0,0,0,0,"OK"
"2011-01-26","Oregon",0,0,0,0,"OR"
"2011-01-26","Pennsylvania",0,0,0,0,"PA"
"2011-01-26","Rhode Island",0,0,0,0,"RI"
"2011-01-26","South Carolina",0,0,0,0,"SC"
"2011-01-26","South Dakota",0,0,0,0,"SD"
"2011-01-26","Tennessee",0,0,0,0,"TN"
"2011-01-26","Texas",0,0,0,0,"TX"
"2011-01-26","Utah",0,0,0,0,"UT"
"2011-01-26","Vermont",0,0,0,0,"VT"
"2011-01-26","Virginia",0,0,0,0,"VA"
"2011-01-26","Washington",0,0,0,0,"WA"
"2011-01-26","West Virginia",0,0,0,0,"WV"
"2011-01-26","Wisconsin",0,0,0,0,"WI"
"2011-01-26","Wyoming",0,0,0,0,"WY"
"2011-01-27","Alabama",0,0,0,0,"AL"
"2011-01-27","Alaska",0,0,0,0,"AK"
"2011-01-27","Arizona",0,0,0,0,"AZ"
"2011-01-27","Arkansas",0,0,0,0,"AR"
"2011-01-27","California",0,0,0,0,"CA"
"2011-01-27","Colorado",0,0,0,0,"CO"
"2011-01-27","Connecticut",0,0,0,0,"CT"
"2011-01-27","Delaware",0,0,0,0,"DE"
"2011-01-27","Florida",0,0,0,0,"FL"
"2011-01-27","Georgia",0,0,0,0,"GA"
"2011-01-27","Hawaii",0,0,0,0,"HI"
"2011-01-27","Idaho",0,0,0,0,"ID"
"2011-01-27","Illinois",0,0,0,0,"IL"
"2011-01-27","Indiana",0,0,0,0,"IN"
"2011-01-27","Iowa",0,0,0,0,"IA"
"2011-01-27","Kansas",0,0,0,0,"KS"
"2011-01-27","Kentucky",0,0,0,0,"KY"
"2011-01-27","Louisiana",0,0,0,0,"LA"
"2011-01-27","Maine",0,0,0,0,"ME"
"2011-01-27","Maryland",0,0,0,0,"MD"
"2011-01-27","Massachusetts",0,0,0,0,"MA"
"2011-01-27","Michigan",0,0,0,0,"MI"
"2011-01-27","Minnesota",0,0,0,0,"MN"
"2011-01-27","Mississippi",0,0,0,0,"MS"
"2011-01-27","Missouri",0,0,0,0,"MO"
"2011-01-27","Montana",0,0,0,0,"MT"
"2011-01-27","Nebraska",0,0,0,0,"NE"
"2011-01-27","Nevada",0,0,0,0,"NV"
"2011-01-27","New Hampshire",0,0,0,0,"NH"
"2011-01-27","New Jersey",0,0,0,0,"NJ"
"2011-01-27","New Mexico",0,0,0,0,"NM"
"2011-01-27","New York",0,0,0,0,"NY"
"2011-01-27","North Dakota",0,0,0,0,"ND"
"2011-01-27","Ohio",0,0,0,0,"OH"
"2011-01-27","Oklahoma",0,0,0,0,"OK"
"2011-01-27","Oregon",0,0,0,0,"OR"
"2011-01-27","Pennsylvania",0,0,0,0,"PA"
"2011-01-27","Rhode Island",0,0,0,0,"RI"
"2011-01-27","South Carolina",0,0,0,0,"SC"
"2011-01-27","South Dakota",0,0,0,0,"SD"
"2011-01-27","Tennessee",0,0,0,0,"TN"
"2011-01-27","Texas",0,0,0,0,"TX"
"2011-01-27","Utah",0,0,0,0,"UT"
"2011-01-27","Vermont",0,0,0,0,"VT"
"2011-01-27","Virginia",0,0,0,0,"VA"
"2011-01-27","Washington",0,0,0,0,"WA"
"2011-01-27","West Virginia",0,0,0,0,"WV"
"2011-01-27","Wisconsin",0,0,0,0,"WI"
"2011-01-27","Wyoming",0,0,0,0,"WY"
"2011-01-28","Alabama",0,0,0,0,"AL"
"2011-01-28","Alaska",0,0,0,0,"AK"
"2011-01-28","Arizona",0,0,0,0,"AZ"
"2011-01-28","Arkansas",0,0,0,0,"AR"
"2011-01-28","California",0,0,0,0,"CA"
"2011-01-28","Colorado",0,0,0,0,"CO"
"2011-01-28","Connecticut",0,0,0,0,"CT"
"2011-01-28","Delaware",0,0,0,0,"DE"
"2011-01-28","Florida",0,0,0,0,"FL"
"2011-01-28","Georgia",0,0,0,0,"GA"
"2011-01-28","Hawaii",0,0,0,0,"HI"
"2011-01-28","Idaho",0,0,0,0,"ID"
"2011-01-28","Illinois",0,0,0,0,"IL"
"2011-01-28","Indiana",0,0,0,0,"IN"
"2011-01-28","Iowa",0,0,0,0,"IA"
"2011-01-28","Kansas",0,0,0,0,"KS"
"2011-01-28","Kentucky",0,0,0,0,"KY"
"2011-01-28","Louisiana",0,0,0,0,"LA"
"2011-01-28","Maine",0,0,0,0,"ME"
"2011-01-28","Maryland",0,0,0,0,"MD"
"2011-01-28","Massachusetts",0,0,0,0,"MA"
"2011-01-28","Michigan",0,0,0,0,"MI"
"2011-01-28","Minnesota",0,0,0,0,"MN"
"2011-01-28","Mississippi",0,0,0,0,"MS"
"2011-01-28","Missouri",0,0,0,0,"MO"
"2011-01-28","Montana",0,0,0,0,"MT"
"2011-01-28","Nebraska",0,0,0,0,"NE"
"2011-01-28","Nevada",0,0,0,0,"NV"
"2011-01-28","New Hampshire",0,0,0,0,"NH"
"2011-01-28","New Jersey",0,0,0,0,"NJ"
"2011-01-28","New Mexico",0,0,0,0,"NM"
"2011-01-28","New York",0,0,0,0,"NY"
"2011-01-28","North Dakota",0,0,0,0,"ND"
"2011-01-28","Ohio",0,0,0,0,"OH"
"2011-01-28","Oklahoma",0,0,0,0,"OK"
"2011-01-28","Oregon",0,0,0,0,"OR"
"2011-01-28","Pennsylvania",0,0,0,0,"PA"
"2011-01-28","Rhode Island",0,0,0,0,"RI"
"2011-01-28","South Carolina",0,0,0,0,"SC"
"2011-01-28","South Dakota",0,0,0,0,"SD"
"2011-01-28","Tennessee",0,0,0,0,"TN"
"2011-01-28","Texas",0,0,0,0,"TX"
"2011-01-28","Utah",0,0,0,0,"UT"
"2011-01-28","Vermont",0,0,0,0,"VT"
"2011-01-28","Virginia",0,0,0,0,"VA"
"2011-01-28","Washington",0,0,0,0,"WA"
"2011-01-28","West Virginia",0,0,0,0,"WV"
"2011-01-28","Wisconsin",0,0,0,0,"WI"
"2011-01-28","Wyoming",0,0,0,0,"WY"
"2011-01-29","Alabama",0,0,0,0,"AL"
"2011-01-29","Alaska",0,0,0,0,"AK"
"2011-01-29","Arizona",0,0,0,0,"AZ"
"2011-01-29","Arkansas",0,0,0,0,"AR"
"2011-01-29","California",0,0,0,0,"CA"
"2011-01-29","Colorado",0,0,0,0,"CO"
"2011-01-29","Connecticut",0,0,0,0,"CT"
"2011-01-29","Delaware",0,0,0,0,"DE"
"2011-01-29","Florida",0,0,0,0,"FL"
"2011-01-29","Georgia",0,0,0,0,"GA"
"2011-01-29","Hawaii",0,0,0,0,"HI"
"2011-01-29","Idaho",0,0,0,0,"ID"
"2011-01-29","Illinois",0,0,0,0,"IL"
"2011-01-29","Indiana",0,0,0,0,"IN"
"2011-01-29","Iowa",0,0,0,0,"IA"
"2011-01-29","Kansas",0,0,0,0,"KS"
"2011-01-29","Kentucky",0,0,0,0,"KY"
"2011-01-29","Louisiana",0,0,0,0,"LA"
"2011-01-29","Maine",0,0,0,0,"ME"
"2011-01-29","Maryland",0,0,0,0,"MD"
"2011-01-29","Massachusetts",0,0,0,0,"MA"
"2011-01-29","Michigan",0,0,0,0,"MI"
"2011-01-29","Minnesota",0,0,0,0,"MN"
"2011-01-29","Mississippi",0,0,0,0,"MS"
"2011-01-29","Missouri",0,0,0,0,"MO"
"2011-01-29","Montana",0,0,0,0,"MT"
"2011-01-29","Nebraska",0,0,0,0,"NE"
"2011-01-29","Nevada",0,0,0,0,"NV"
"2011-01-29","New Hampshire",0,0,0,0,"NH"
"2011-01-29","New Jersey",0,0,0,0,"NJ"
"2011-01-29","New Mexico",0,0,0,0,"NM"
"2011-01-29","New York",0,0,0,0,"NY"
"2011-01-29","North Dakota",0,0,0,0,"ND"
"2011-01-29","Ohio",0,0,0,0,"OH"
"2011-01-29","Oklahoma",0,0,0,0,"OK"
"2011-01-29","Oregon",0,0,0,0,"OR"
"2011-01-29","Pennsylvania",0,0,0,0,"PA"
"2011-01-29","Rhode Island",0,0,0,0,"RI"
"2011-01-29","South Carolina",0,0,0,0,"SC"
"2011-01-29","South Dakota",0,0,0,0,"SD"
"2011-01-29","Tennessee",0,0,0,0,"TN"
"2011-01-29","Texas",0,0,0,0,"TX"
"2011-01-29","Utah",0,0,0,0,"UT"
"2011-01-29","Vermont",0,0,0,0,"VT"
"2011-01-29","Virginia",0,0,0,0,"VA"
"2011-01-29","Washington",0,0,0,0,"WA"
"2011-01-29","West Virginia",0,0,0,0,"WV"
"2011-01-29","Wisconsin",0,0,0,0,"WI"
"2011-01-29","Wyoming",0,0,0,0,"WY"
"2011-01-30","Alabama",0,0,0,0,"AL"
"2011-01-30","Alaska",0,0,0,0,"AK"
"2011-01-30","Arizona",0,0,0,0,"AZ"
"2011-01-30","Arkansas",0,0,0,0,"AR"
"2011-01-30","California",0,0,0,0,"CA"
"2011-01-30","Colorado",0,0,0,0,"CO"
"2011-01-30","Connecticut",0,0,0,0,"CT"
"2011-01-30","Delaware",0,0,0,0,"DE"
"2011-01-30","Florida",0,0,0,0,"FL"
"2011-01-30","Georgia",0,0,0,0,"GA"
"2011-01-30","Hawaii",0,0,0,0,"HI"
"2011-01-30","Idaho",0,0,0,0,"ID"
"2011-01-30","Illinois",0,0,0,0,"IL"
"2011-01-30","Indiana",0,0,0,0,"IN"
"2011-01-30","Iowa",0,0,0,0,"IA"
"2011-01-30","Kansas",0,0,0,0,"KS"
"2011-01-30","Kentucky",0,0,0,0,"KY"
"2011-01-30","Louisiana",0,0,0,0,"LA"
"2011-01-30","Maine",0,0,0,0,"ME"
"2011-01-30","Maryland",0,0,0,0,"MD"
"2011-01-30","Massachusetts",0,0,0,0,"MA"
"2011-01-30","Michigan",0,0,0,0,"MI"
"2011-01-30","Minnesota",0,0,0,0,"MN"
"2011-01-30","Mississippi",0,0,0,0,"MS"
"2011-01-30","Missouri",0,0,0,0,"MO"
"2011-01-30","Montana",0,0,0,0,"MT"
"2011-01-30","Nebraska",0,0,0,0,"NE"
"2011-01-30","Nevada",0,0,0,0,"NV"
"2011-01-30","New Hampshire",0,0,0,0,"NH"
"2011-01-30","New Jersey",0,0,0,0,"NJ"
"2011-01-30","New Mexico",0,0,0,0,"NM"
"2011-01-30","New York",0,0,0,0,"NY"
"2011-01-30","North Dakota",0,0,0,0,"ND"
"2011-01-30","Ohio",0,0,0,0,"OH"
"2011-01-30","Oklahoma",0,0,0,0,"OK"
"2011-01-30","Oregon",0,0,0,0,"OR"
"2011-01-30","Pennsylvania",0,0,0,0,"PA"
"2011-01-30","Rhode Island",0,0,0,0,"RI"
"2011-01-30","South Carolina",0,0,0,0,"SC"
"2011-01-30","South Dakota",0,0,0,0,"SD"
"2011-01-30","Tennessee",0,0,0,0,"TN"
"2011-01-30","Texas",0,0,0,0,"TX"
"2011-01-30","Utah",0,0,0,0,"UT"
"2011-01-30","Vermont",0,0,0,0,"VT"
"2011-01-30","Virginia",0,0,0,0,"VA"
"2011-01-30","Washington",0,0,0,0,"WA"
"2011-01-30","West Virginia",0,0,0,0,"WV"
"2011-01-30","Wisconsin",0,0,0,0,"WI"
"2011-01-30","Wyoming",0,0,0,0,"WY"
"2011-01-31","Alabama",0,0,0,0,"AL"
"2011-01-31","Alaska",0,0,0,0,"AK"
"2011-01-31","Arizona",0,0,0,0,"AZ"
"2011-01-31","Arkansas",0,0,0,0,"AR"
"2011-01-31","California",0,0,0,0,"CA"
"2011-01-31","Colorado",0,0,0,0,"CO"
"2011-01-31","Connecticut",0,0,0,0,"CT"
"2011-01-31","Delaware",0,0,0,0,"DE"
"2011-01-31","Florida",0,0,0,0,"FL"
"2011-01-31","Georgia",0,0,0,0,"GA"
"2011-01-31","Hawaii",0,0,0,0,"HI"
"2011-01-31","Idaho",0,0,0,0,"ID"
"2011-01-31","Illinois",0,0,0,0,"IL"
"2011-01-31","Indiana",0,0,0,0,"IN"
"2011-01-31","Iowa",0,0,0,0,"IA"
"2011-01-31","Kansas",0,0,0,0,"KS"
"2011-01-31","Kentucky",0,0,0,0,"KY"
"2011-01-31","Louisiana",0,0,0,0,"LA"
"2011-01-31","Maine",0,0,0,0,"ME"
"2011-01-31","Maryland",0,0,0,0,"MD"
"2011-01-31","Massachusetts",0,0,0,0,"MA"
"2011-01-31","Michigan",0,0,0,0,"MI"
"2011-01-31","Minnesota",0,0,0,0,"MN"
"2011-01-31","Mississippi",0,0,0,0,"MS"
"2011-01-31","Missouri",0,0,0,0,"MO"
"2011-01-31","Montana",0,0,0,0,"MT"
"2011-01-31","Nebraska",0,0,0,0,"NE"
"2011-01-31","Nevada",0,0,0,0,"NV"
"2011-01-31","New Hampshire",0,0,0,0,"NH"
"2011-01-31","New Jersey",0,0,0,0,"NJ"
"2011-01-31","New Mexico",0,0,0,0,"NM"
"2011-01-31","New York",0,0,0,0,"NY"
"2011-01-31","North Dakota",0,0,0,0,"ND"
"2011-01-31","Ohio",0,0,0,0,"OH"
"2011-01-31","Oklahoma",0,0,0,0,"OK"
"2011-01-31","Oregon",0,0,0,0,"OR"
"2011-01-31","Pennsylvania",0,0,0,0,"PA"
"2011-01-31","Rhode Island",0,0,0,0,"RI"
"2011-01-31","South Carolina",0,0,0,0,"SC"
"2011-01-31","South Dakota",0,0,0,0,"SD"
"2011-01-31","Tennessee",0,0,0,0,"TN"
"2011-01-31","Texas",0,0,0,0,"TX"
"2011-01-31","Utah",0,0,0,0,"UT"
"2011-01-31","Vermont",0,0,0,0,"VT"
"2011-01-31","Virginia",0,0,0,0,"VA"
"2011-01-31","Washington",0,0,0,0,"WA"
"2011-01-31","West Virginia",0,0,0,0,"WV"
"2011-01-31","Wisconsin",0,0,0,0,"WI"
"2011-01-31","Wyoming",0,0,0,0,"WY"
"2011-02-01","Alabama",0,0,0,0,"AL"
"2011-02-01","Alaska",0,0,0,0,"AK"
"2011-02-01","Arizona",0,0,0,0,"AZ"
"2011-02-01","Arkansas",0,0,0,0,"AR"
"2011-02-01","California",0,0,0,0,"CA"
"2011-02-01","Colorado",0,0,0,0,"CO"
"2011-02-01","Connecticut",0,0,0,0,"CT"
"2011-02-01","Delaware",0,0,0,0,"DE"
"2011-02-01","Florida",0,0,0,0,"FL"
"2011-02-01","Georgia",0,0,0,0,"GA"
"2011-02-01","Hawaii",0,0,0,0,"HI"
"2011-02-01","Idaho",0,0,0,0,"ID"
"2011-02-01","Illinois",0,0,0,0,"IL"
"2011-02-01","Indiana",0,0,0,0,"IN"
"2011-02-01","Iowa",0,0,0,0,"IA"
"2011-02-01","Kansas",0,0,0,0,"KS"
"2011-02-01","Kentucky",0,0,0,0,"KY"
"2011-02-01","Louisiana",0,0,0,0,"LA"
"2011-02-01","Maine",0,0,0,0,"ME"
"2011-02-01","Maryland",0,0,0,0,"MD"
"2011-02-01","Massachusetts",0,0,0,0,"MA"
"2011-02-01","Michigan",0,0,0,0,"MI"
"2011-02-01","Minnesota",0,0,0,0,"MN"
"2011-02-01","Mississippi",0,0,0,0,"MS"
"2011-02-01","Missouri",0,0,0,0,"MO"
"2011-02-01","Montana",0,0,0,0,"MT"
"2011-02-01","Nebraska",0,0,0,0,"NE"
"2011-02-01","Nevada",0,0,0,0,"NV"
"2011-02-01","New Hampshire",0,0,0,0,"NH"
"2011-02-01","New Jersey",0,0,0,0,"NJ"
"2011-02-01","New Mexico",0,0,0,0,"NM"
"2011-02-01","New York",0,0,0,0,"NY"
"2011-02-01","North Dakota",0,0,0,0,"ND"
"2011-02-01","Ohio",0,0,0,0,"OH"
"2011-02-01","Oklahoma",0,0,0,0,"OK"
"2011-02-01","Oregon",0,0,0,0,"OR"
"2011-02-01","Pennsylvania",0,0,0,0,"PA"
"2011-02-01","Rhode Island",0,0,0,0,"RI"
"2011-02-01","South Carolina",0,0,0,0,"SC"
"2011-02-01","South Dakota",0,0,0,0,"SD"
"2011-02-01","Tennessee",0,0,0,0,"TN"
"2011-02-01","Texas",0,0,0,0,"TX"
"2011-02-01","Utah",0,0,0,0,"UT"
"2011-02-01","Vermont",0,0,0,0,"VT"
"2011-02-01","Virginia",0,0,0,0,"VA"
"2011-02-01","Washington",0,0,0,0,"WA"
"2011-02-01","West Virginia",0,0,0,0,"WV"
"2011-02-01","Wisconsin",0,0,0,0,"WI"
"2011-02-01","Wyoming",0,0,0,0,"WY"
"2011-02-02","Alabama",0,0,0,0,"AL"
"2011-02-02","Alaska",0,0,0,0,"AK"
"2011-02-02","Arizona",0,0,0,0,"AZ"
"2011-02-02","Arkansas",0,0,0,0,"AR"
"2011-02-02","California",0,0,0,0,"CA"
"2011-02-02","Colorado",0,0,0,0,"CO"
"2011-02-02","Connecticut",0,0,0,0,"CT"
"2011-02-02","Delaware",0,0,0,0,"DE"
"2011-02-02","Florida",0,0,0,0,"FL"
"2011-02-02","Georgia",0,0,0,0,"GA"
"2011-02-02","Hawaii",0,0,0,0,"HI"
"2011-02-02","Idaho",0,0,0,0,"ID"
"2011-02-02","Illinois",0,0,0,0,"IL"
"2011-02-02","Indiana",0,0,0,0,"IN"
"2011-02-02","Iowa",0,0,0,0,"IA"
"2011-02-02","Kansas",0,0,0,0,"KS"
"2011-02-02","Kentucky",0,0,0,0,"KY"
"2011-02-02","Louisiana",0,0,0,0,"LA"
"2011-02-02","Maine",0,0,0,0,"ME"
"2011-02-02","Maryland",0,0,0,0,"MD"
"2011-02-02","Massachusetts",0,0,0,0,"MA"
"2011-02-02","Michigan",0,0,0,0,"MI"
"2011-02-02","Minnesota",0,0,0,0,"MN"
"2011-02-02","Mississippi",0,0,0,0,"MS"
"2011-02-02","Missouri",0,0,0,0,"MO"
"2011-02-02","Montana",0,0,0,0,"MT"
"2011-02-02","Nebraska",0,0,0,0,"NE"
"2011-02-02","Nevada",0,0,0,0,"NV"
"2011-02-02","New Hampshire",0,0,0,0,"NH"
"2011-02-02","New Jersey",0,0,0,0,"NJ"
"2011-02-02","New Mexico",0,0,0,0,"NM"
"2011-02-02","New York",0,0,0,0,"NY"
"2011-02-02","North Dakota",0,0,0,0,"ND"
"2011-02-02","Ohio",0,0,0,0,"OH"
"2011-02-02","Oklahoma",0,0,0,0,"OK"
"2011-02-02","Oregon",0,0,0,0,"OR"
"2011-02-02","Pennsylvania",0,0,0,0,"PA"
"2011-02-02","Rhode Island",0,0,0,0,"RI"
"2011-02-02","South Carolina",0,0,0,0,"SC"
"2011-02-02","South Dakota",0,0,0,0,"SD"
"2011-02-02","Tennessee",0,0,0,0,"TN"
"2011-02-02","Texas",0,0,0,0,"TX"
"2011-02-02","Utah",0,0,0,0,"UT"
"2011-02-02","Vermont",0,0,0,0,"VT"
"2011-02-02","Virginia",0,0,0,0,"VA"
"2011-02-02","Washington",0,0,0,0,"WA"
"2011-02-02","West Virginia",0,0,0,0,"WV"
"2011-02-02","Wisconsin",0,0,0,0,"WI"
"2011-02-02","Wyoming",0,0,0,0,"WY"
"2011-02-03","Alabama",0,0,0,0,"AL"
"2011-02-03","Alaska",0,0,0,0,"AK"
"2011-02-03","Arizona",0,0,0,0,"AZ"
"2011-02-03","Arkansas",0,0,0,0,"AR"
"2011-02-03","California",0,0,0,0,"CA"
"2011-02-03","Colorado",0,0,0,0,"CO"
"2011-02-03","Connecticut",0,0,0,0,"CT"
"2011-02-03","Delaware",0,0,0,0,"DE"
"2011-02-03","Florida",0,0,0,0,"FL"
"2011-02-03","Georgia",0,0,0,0,"GA"
"2011-02-03","Hawaii",0,0,0,0,"HI"
"2011-02-03","Idaho",0,0,0,0,"ID"
"2011-02-03","Illinois",0,0,0,0,"IL"
"2011-02-03","Indiana",0,0,0,0,"IN"
"2011-02-03","Iowa",0,0,0,0,"IA"
"2011-02-03","Kansas",0,0,0,0,"KS"
"2011-02-03","Kentucky",0,0,0,0,"KY"
"2011-02-03","Louisiana",0,0,0,0,"LA"
"2011-02-03","Maine",0,0,0,0,"ME"
"2011-02-03","Maryland",0,0,0,0,"MD"
"2011-02-03","Massachusetts",0,0,0,0,"MA"
"2011-02-03","Michigan",0,0,0,0,"MI"
"2011-02-03","Minnesota",0,0,0,0,"MN"
"2011-02-03","Mississippi",0,0,0,0,"MS"
"2011-02-03","Missouri",0,0,0,0,"MO"
"2011-02-03","Montana",0,0,0,0,"MT"
"2011-02-03","Nebraska",0,0,0,0,"NE"
"2011-02-03","Nevada",0,0,0,0,"NV"
"2011-02-03","New Hampshire",0,0,0,0,"NH"
"2011-02-03","New Jersey",0,0,0,0,"NJ"
"2011-02-03","New Mexico",0,0,0,0,"NM"
"2011-02-03","New York",0,0,0,0,"NY"
"2011-02-03","North Dakota",0,0,0,0,"ND"
"2011-02-03","Ohio",0,0,0,0,"OH"
"2011-02-03","Oklahoma",0,0,0,0,"OK"
"2011-02-03","Oregon",0,0,0,0,"OR"
"2011-02-03","Pennsylvania",0,0,0,0,"PA"
